发送时间戳,当前时间戳,延迟差(ms)
1733300578171,1733300578172,1
1733300578171,1733300578173,2
1733300578172,1733300578173,1
1733300578176,1733300578178,2
1733300578177,1733300578178,1
1733300578177,1733300578178,1
1733300578177,1733300578179,2
1733300578177,1733300578179,2
1733300578177,1733300578179,2
1733300578179,1733300578180,1
1733300578182,1733300578183,1
1733300578182,1733300578183,1
1733300578184,1733300578185,1
1733300578187,1733300578188,1
1733300578190,1733300578192,2
1733300578191,1733300578192,1
1733300578192,1733300578193,1
1733300578193,1733300578194,1
1733300578193,1733300578194,1
1733300578199,1733300578201,2
1733300578199,1733300578201,2
1733300578200,1733300578201,1
1733300578200,1733300578201,1
1733300578200,1733300578202,2
1733300578201,1733300578202,1
1733300578202,1733300578203,1
1733300578202,1733300578203,1
1733300578202,1733300578204,2
1733300578203,1733300578205,2
1733300578203,1733300578205,2
1733300578204,1733300578206,2
1733300578204,1733300578206,2
1733300578204,1733300578206,2
1733300578204,1733300578206,2
1733300578205,1733300578207,2
1733300578206,1733300578208,2
1733300578205,1733300578208,3
1733300578206,1733300578208,2
1733300578206,1733300578208,2
1733300578207,1733300578208,1
1733300578207,1733300578208,1
1733300578207,1733300578209,2
1733300578209,1733300578210,1
1733300578212,1733300578214,2
1733300578212,1733300578214,2
1733300578212,1733300578215,3
1733300578214,1733300578215,1
1733300578215,1733300578216,1
1733300578215,1733300578216,1
1733300578216,1733300578217,1
1733300578217,1733300578218,1
1733300578220,1733300578221,1
1733300578220,1733300578221,1
1733300578222,1733300578223,1
1733300578222,1733300578223,1
1733300578224,1733300578225,1
1733300578224,1733300578225,1
1733300578226,1733300578227,1
1733300578226,1733300578227,1
1733300578228,1733300578229,1
1733300578231,1733300578232,1
1733300578233,1733300578234,1
1733300578234,1733300578235,1
1733300578235,1733300578236,1
1733300578237,1733300578238,1
1733300578238,1733300578239,1
1733300578239,1733300578240,1
1733300578240,1733300578241,1
1733300578241,1733300578242,1
1733300578241,1733300578242,1
1733300578241,1733300578242,1
1733300578242,1733300578243,1
1733300578242,1733300578243,1
1733300578243,1733300578244,1
1733300578244,1733300578245,1
1733300578245,1733300578247,2
1733300578245,1733300578247,2
1733300578245,1733300578247,2
1733300578246,1733300578248,2
1733300578246,1733300578248,2
1733300578247,1733300578249,2
1733300578248,1733300578249,1
1733300578249,1733300578250,1
1733300578252,1733300578253,1
1733300578253,1733300578255,2
1733300578254,1733300578257,3
1733300578260,1733300578262,2
1733300578260,1733300578262,2
1733300578261,1733300578262,1
1733300578263,1733300578267,4
1733300578267,1733300578268,1
1733300578267,1733300578268,1
1733300578270,1733300578271,1
1733300578270,1733300578272,2
1733300578270,1733300578272,2
1733300578271,1733300578272,1
1733300578272,1733300578273,1
1733300578273,1733300578275,2
1733300578274,1733300578276,2
1733300578274,1733300578276,2
1733300578274,1733300578276,2
1733300578276,1733300578277,1
1733300578278,1733300578279,1
1733300578278,1733300578279,1
1733300578280,1733300578282,2
1733300578281,1733300578282,1
1733300578282,1733300578284,2
1733300578282,1733300578284,2
1733300578283,1733300578285,2
1733300578284,1733300578285,1
1733300578285,1733300578286,1
1733300578287,1733300578289,2
1733300578287,1733300578289,2
1733300578288,1733300578291,3
1733300578289,1733300578291,2
1733300578288,1733300578291,3
1733300578288,1733300578292,4
1733300578288,1733300578292,4
1733300578289,1733300578292,3
1733300578289,1733300578292,3
1733300578290,1733300578292,2
1733300578291,1733300578292,1
1733300578291,1733300578293,2
1733300578291,1733300578293,2
1733300578291,1733300578293,2
1733300578292,1733300578293,1
1733300578292,1733300578293,1
1733300578293,1733300578294,1
1733300578295,1733300578297,2
1733300578295,1733300578297,2
1733300578295,1733300578297,2
1733300578298,1733300578299,1
1733300578299,1733300578300,1
1733300578302,1733300578303,1
1733300578302,1733300578304,2
1733300578304,1733300578305,1
1733300578306,1733300578307,1
1733300578308,1733300578310,2
1733300578308,1733300578310,2
1733300578309,1733300578310,1
1733300578310,1733300578311,1
1733300578311,1733300578312,1
1733300578311,1733300578312,1
1733300578313,1733300578314,1
1733300578314,1733300578315,1
1733300578316,1733300578317,1
1733300578316,1733300578317,1
1733300578316,1733300578318,2
1733300578318,1733300578319,1
1733300578319,1733300578320,1
1733300578321,1733300578323,2
1733300578323,1733300578325,2
1733300578324,1733300578326,2
1733300578325,1733300578326,1
1733300578326,1733300578328,2
1733300578327,1733300578329,2
1733300578327,1733300578329,2
1733300578327,1733300578329,2
1733300578327,1733300578330,3
1733300578328,1733300578330,2
1733300578328,1733300578330,2
1733300578329,1733300578331,2
1733300578330,1733300578331,1
1733300578330,1733300578332,2
1733300578331,1733300578333,2
1733300578331,1733300578333,2
1733300578332,1733300578334,2
1733300578334,1733300578335,1
1733300578334,1733300578336,2
1733300578334,1733300578336,2
1733300578334,1733300578336,2
1733300578335,1733300578337,2
1733300578335,1733300578337,2
1733300578336,1733300578337,1
1733300578336,1733300578337,1
1733300578339,1733300578341,2
1733300578344,1733300578346,2
1733300578344,1733300578346,2
1733300578346,1733300578348,2
1733300578346,1733300578348,2
1733300578346,1733300578349,3
1733300578346,1733300578349,3
1733300578347,1733300578349,2
1733300578350,1733300578351,1
1733300578351,1733300578352,1
1733300578352,1733300578353,1
1733300578352,1733300578353,1
1733300578384,1733300578402,18
1733300578385,1733300578403,18
1733300578385,1733300578403,18
1733300578383,1733300578403,20
1733300578388,1733300578403,15
1733300578383,1733300578403,20
1733300578387,1733300578404,17
1733300578388,1733300578404,16
1733300578383,1733300578404,21
1733300578385,1733300578404,19
1733300578388,1733300578404,16
1733300578386,1733300578405,19
1733300578383,1733300578405,22
1733300578386,1733300578405,19
1733300578388,1733300578405,17
1733300578383,1733300578405,22
1733300578386,1733300578406,20
1733300578383,1733300578406,23
1733300578383,1733300578406,23
1733300578385,1733300578406,21
1733300578383,1733300578406,23
1733300578396,1733300578407,11
1733300578396,1733300578407,11
1733300578383,1733300578407,24
1733300578383,1733300578407,24
1733300578383,1733300578407,24
1733300578388,1733300578408,20
1733300578388,1733300578408,20
1733300578383,1733300578408,25
1733300578396,1733300578408,12
1733300578396,1733300578409,13
1733300578396,1733300578409,13
1733300578401,1733300578409,8
1733300578401,1733300578409,8
1733300578398,1733300578409,11
1733300578402,1733300578410,8
1733300578389,1733300578410,21
1733300578401,1733300578410,9
1733300578403,1733300578410,7
1733300578404,1733300578410,6
1733300578396,1733300578410,14
1733300578406,1733300578410,4
1733300578407,1733300578410,3
1733300578408,1733300578410,2
1733300578411,1733300578412,1
1733300578412,1733300578413,1
1733300578413,1733300578414,1
1733300578413,1733300578415,2
1733300578414,1733300578415,1
1733300578415,1733300578416,1
1733300578416,1733300578417,1
1733300578417,1733300578418,1
1733300578419,1733300578420,1
1733300578419,1733300578421,2
1733300578420,1733300578421,1
1733300578422,1733300578423,1
1733300578423,1733300578424,1
1733300578426,1733300578428,2
1733300578426,1733300578428,2
1733300578426,1733300578428,2
1733300578427,1733300578429,2
1733300578428,1733300578429,1
1733300578431,1733300578432,1
1733300578431,1733300578433,2
1733300578432,1733300578433,1
1733300578433,1733300578435,2
1733300578434,1733300578435,1
1733300578434,1733300578436,2
1733300578436,1733300578437,1
1733300578438,1733300578439,1
1733300578439,1733300578440,1
1733300578439,1733300578440,1
1733300578444,1733300578446,2
1733300578444,1733300578446,2
1733300578446,1733300578449,3
1733300578447,1733300578449,2
1733300578447,1733300578450,3
1733300578448,1733300578450,2
1733300578451,1733300578452,1
1733300578453,1733300578454,1
1733300578453,1733300578455,2
1733300578454,1733300578455,1
1733300578455,1733300578456,1
1733300578457,1733300578458,1
1733300578458,1733300578459,1
1733300578458,1733300578460,2
1733300578459,1733300578460,1
1733300578459,1733300578461,2
1733300578460,1733300578461,1
1733300578460,1733300578461,1
1733300578463,1733300578465,2
1733300578463,1733300578465,2
1733300578464,1733300578465,1
1733300578465,1733300578466,1
1733300578465,1733300578466,1
1733300578466,1733300578468,2
1733300578467,1733300578469,2
1733300578467,1733300578469,2
1733300578467,1733300578469,2
1733300578468,1733300578470,2
1733300578469,1733300578471,2
1733300578471,1733300578473,2
1733300578472,1733300578473,1
1733300578472,1733300578473,1
1733300578473,1733300578474,1
1733300578473,1733300578474,1
1733300578475,1733300578477,2
1733300578476,1733300578477,1
1733300578477,1733300578478,1
1733300578477,1733300578479,2
1733300578478,1733300578480,2
1733300578478,1733300578481,3
1733300578480,1733300578482,2
1733300578480,1733300578483,3
1733300578482,1733300578485,3
1733300578484,1733300578485,1
1733300578485,1733300578487,2
1733300578485,1733300578487,2
1733300578487,1733300578489,2
1733300578487,1733300578490,3
1733300578482,1733300578490,8
1733300578491,1733300578494,3
1733300578491,1733300578494,3
1733300578491,1733300578494,3
1733300578492,1733300578495,3
1733300578492,1733300578495,3
1733300578492,1733300578495,3
1733300578493,1733300578495,2
1733300578494,1733300578495,1
1733300578494,1733300578496,2
1733300578495,1733300578496,1
1733300578496,1733300578497,1
1733300578496,1733300578497,1
1733300578496,1733300578497,1
1733300578498,1733300578500,2
1733300578498,1733300578500,2
1733300578499,1733300578500,1
1733300578499,1733300578500,1
1733300578499,1733300578501,2
1733300578499,1733300578501,2
1733300578500,1733300578501,1
1733300578501,1733300578502,1
1733300578501,1733300578502,1
1733300578501,1733300578502,1
1733300578503,1733300578505,2
1733300578503,1733300578505,2
1733300578503,1733300578505,2
1733300578504,1733300578505,1
1733300578504,1733300578506,2
1733300578505,1733300578506,1
1733300578506,1733300578507,1
1733300578506,1733300578507,1
1733300578506,1733300578508,2
1733300578506,1733300578508,2
1733300578508,1733300578509,1
1733300578509,1733300578511,2
1733300578509,1733300578512,3
1733300578510,1733300578512,2
1733300578511,1733300578512,1
1733300578511,1733300578513,2
1733300578513,1733300578514,1
1733300578518,1733300578519,1
1733300578517,1733300578519,2
1733300578520,1733300578521,1
1733300578523,1733300578525,2
1733300578522,1733300578526,4
1733300578524,1733300578526,2
1733300578526,1733300578528,2
1733300578527,1733300578528,1
1733300578527,1733300578528,1
1733300578530,1733300578533,3
1733300578532,1733300578534,2
1733300578532,1733300578534,2
1733300578533,1733300578534,1
1733300578534,1733300578535,1
1733300578535,1733300578536,1
1733300578536,1733300578537,1
1733300578536,1733300578537,1
1733300578537,1733300578538,1
1733300578538,1733300578539,1
1733300578539,1733300578540,1
1733300578539,1733300578540,1
1733300578539,1733300578541,2
1733300578539,1733300578541,2
1733300578541,1733300578542,1
1733300578541,1733300578542,1
1733300578543,1733300578544,1
1733300578544,1733300578545,1
1733300578546,1733300578547,1
1733300578547,1733300578548,1
1733300578547,1733300578548,1
1733300578548,1733300578549,1
1733300578550,1733300578551,1
1733300578550,1733300578551,1
1733300578554,1733300578556,2
1733300578556,1733300578557,1
1733300578558,1733300578560,2
1733300578559,1733300578561,2
1733300578560,1733300578561,1
1733300578560,1733300578561,1
1733300578561,1733300578562,1
1733300578561,1733300578562,1
1733300578564,1733300578566,2
1733300578564,1733300578566,2
1733300578566,1733300578568,2
1733300578568,1733300578569,1
1733300578570,1733300578571,1
1733300578570,1733300578571,1
1733300578570,1733300578571,1
1733300578573,1733300578575,2
1733300578574,1733300578576,2
1733300578574,1733300578576,2
1733300578574,1733300578576,2
1733300578575,1733300578576,1
1733300578576,1733300578577,1
1733300578577,1733300578578,1
1733300578577,1733300578578,1
1733300578579,1733300578580,1
1733300578580,1733300578581,1
1733300578583,1733300578585,2
1733300578584,1733300578585,1
1733300578584,1733300578586,2
1733300578584,1733300578586,2
1733300578585,1733300578586,1
1733300578586,1733300578587,1
1733300578588,1733300578589,1
1733300578589,1733300578590,1
1733300578589,1733300578590,1
1733300578593,1733300578594,1
1733300578593,1733300578594,1
1733300578596,1733300578597,1
1733300578596,1733300578597,1
1733300578597,1733300578598,1
1733300578598,1733300578599,1
1733300578599,1733300578600,1
1733300578599,1733300578600,1
1733300578600,1733300578601,1
1733300578600,1733300578601,1
1733300578601,1733300578602,1
1733300578603,1733300578604,1
1733300578604,1733300578605,1
1733300578604,1733300578606,2
1733300578605,1733300578606,1
1733300578610,1733300578611,1
1733300578611,1733300578612,1
1733300578611,1733300578612,1
1733300578615,1733300578617,2
1733300578615,1733300578617,2
1733300578615,1733300578617,2
1733300578616,1733300578618,2
1733300578618,1733300578619,1
1733300578619,1733300578620,1
1733300578620,1733300578622,2
1733300578620,1733300578622,2
1733300578621,1733300578623,2
1733300578621,1733300578623,2
1733300578622,1733300578623,1
1733300578623,1733300578624,1
1733300578624,1733300578625,1
1733300578625,1733300578626,1
1733300578626,1733300578634,8
1733300578633,1733300578634,1
1733300578634,1733300578635,1
1733300578635,1733300578636,1
1733300578636,1733300578637,1
1733300578639,1733300578640,1
1733300578641,1733300578642,1
1733300578645,1733300578646,1
1733300578645,1733300578646,1
1733300578647,1733300578648,1
1733300578648,1733300578649,1
1733300578649,1733300578651,2
1733300578650,1733300578652,2
1733300578650,1733300578652,2
1733300578650,1733300578652,2
1733300578652,1733300578653,1
1733300578652,1733300578654,2
1733300578653,1733300578654,1
1733300578654,1733300578655,1
1733300578654,1733300578655,1
1733300578654,1733300578656,2
1733300578655,1733300578656,1
1733300578655,1733300578656,1
1733300578656,1733300578657,1
1733300578657,1733300578658,1
1733300578658,1733300578660,2
1733300578660,1733300578661,1
1733300578661,1733300578662,1
1733300578664,1733300578666,2
1733300578665,1733300578666,1
1733300578665,1733300578666,1
1733300578667,1733300578668,1
1733300578669,1733300578671,2
1733300578669,1733300578671,2
1733300578670,1733300578672,2
1733300578670,1733300578672,2
1733300578669,1733300578672,3
1733300578671,1733300578672,1
1733300578671,1733300578673,2
1733300578674,1733300578675,1
1733300578674,1733300578675,1
1733300578675,1733300578676,1
1733300578676,1733300578677,1
1733300578676,1733300578677,1
1733300578677,1733300578678,1
1733300578678,1733300578679,1
1733300578680,1733300578681,1
1733300578681,1733300578682,1
1733300578681,1733300578682,1
1733300578683,1733300578684,1
1733300578684,1733300578685,1
1733300578684,1733300578685,1
1733300578686,1733300578688,2
1733300578686,1733300578689,3
